stem,style,lpips,ssim,histogram_distance
thanh1+𪰰,thanh1,0.08302458375692368,0.7974454661871302,0.10191173690139493
thanh1+󱠑,thanh1,0.08693200349807739,0.6352691926970113,0.12874099956109672
thanh1+𤶹,thanh1,0.04216928035020828,0.809553596610264,0.09573880094015629
thanh1+𡅉,thanh1,0.10078652203083038,0.6732542540383997,0.14002336471338261
thanh1+𫣝,thanh1,0.06631703674793243,0.745188988735803,0.08025923937855065
thanh1+󱠠,thanh1,0.08476556092500687,0.6645110505568601,0.11658666427778326
thanh1+󱜖,thanh1,0.0753685012459755,0.745084938536088,0.07828715157223409
thanh1+󱦾,thanh1,0.08204953372478485,0.6946968362253467,0.12998332436685509
thanh1+𤲼,thanh1,0.06739373505115509,0.732899234927548,0.1256963637922803
thanh1+󰇵,thanh1,0.09195715188980103,0.5151132877812613,0.08771775391867521
thanh1+𤣡,thanh1,0.11783085763454437,0.6044773475614842,0.12604875778735355
thanh1+𡁽,thanh1,0.08967981487512589,0.6429619899985565,0.3560262383858184
thanh1+𡁚,thanh1,0.09899085760116577,0.6819062780203486,0.1524637715174553
thanh1+溒,thanh1,0.06606899201869965,0.7856567038889293,0.08660022037013763
thanh1+󱛺,thanh1,0.07907642424106598,0.6362576496507658,0.1866597355911672
thanh1+𦄆,thanh1,0.07056874781847,0.7952055152407639,0.08655528186863477
thanh1+𠼋,thanh1,0.08220665156841278,0.7837338472427173,0.11024063780818368
thanh1+𡑪,thanh1,0.06757869571447372,0.7900453703801876,0.11768824861940379
thanh1+𫫊,thanh1,0.05141567066311836,0.8088707007713882,0.08860291664792079
thanh1+𤻓,thanh1,0.12353795766830444,0.46867224906881677,8.424729526061592
thanh1+󱟟,thanh1,0.08760619908571243,0.6346182874695689,0.12022697809397885
thanh1+󰙅,thanh1,0.08215396851301193,0.6193294408560099,0.1508270983873168
thanh1+𠇕,thanh1,0.07709617912769318,0.7694703261408334,0.08104401989515063
thanh1+𫥸,thanh1,0.06031166762113571,0.7689264532265766,0.08553366543383728
thanh1+𪢷,thanh1,0.07199325412511826,0.7552307705007875,0.07083066250553124
thanh1+𪢍,thanh1,0.08167573064565659,0.6141800551650644,0.1091566458987192
thanh1+󰣿,thanh1,0.08436164259910583,0.7809626453443707,0.13577450501850918
thanh1+𠾬,thanh1,0.08326652646064758,0.687508165136551,0.09575691614424003
thanh1+𡓟,thanh1,0.08930756896734238,0.680570391335344,0.18596588164563688
thanh1+󱚰,thanh1,0.07467592507600784,0.7051488830770107,0.38910970030772746
thanh1+󱯈,thanh1,0.08726778626441956,0.7275690330458368,0.11700940927765117
thanh1+𠿀,thanh1,0.07319455593824387,0.7737515692998485,0.08859805835156982
thanh1+𦲼,thanh1,0.06877519190311432,0.7262903685332968,0.08897991360204803
thanh1+𨄿,thanh1,0.08279579132795334,0.6838587256488589,0.10957509517564527
thanh1+󱛴,thanh1,0.07740896940231323,0.6519299370551185,0.9575625928387432
thanh1+𣘊,thanh1,0.08991146832704544,0.4718136096599311,0.08659787377168558
thanh1+𫐹,thanh1,0.0873471274971962,0.7351102434995851,0.09060061473352615
thanh1+𬓛,thanh1,0.11103105545043945,0.5144459753738222,0.18714226645161924
thanh1+𠽙,thanh1,0.09639909863471985,0.6593834677932752,0.21147658002829592
thanh1+𠮨,thanh1,0.06354007124900818,0.8135559427122142,0.06598306778293933
thanh1+𬕳,thanh1,0.058064550161361694,0.7951700787248289,0.08709113788186822
thanh1+󱪱,thanh1,0.06893551349639893,0.6398740103533888,0.16261591052584135
thanh1+堹,thanh1,0.05815033242106438,0.7721175163154388,0.9951243106869465
thanh1+󱨨,thanh1,0.07793737202882767,0.5848951646582924,0.1015975136142258
thanh1+𠽂,thanh1,0.06722107529640198,0.7348439908085986,0.11556343709950191
thanh1+󱞴,thanh1,0.0629047080874443,0.7651089795963998,0.1032954105430512
thanh1+𫄉,thanh1,0.10990433394908905,0.6477838505505277,0.12602799735715023
thanh1+𠽇,thanh1,0.06897339969873428,0.7694450024200995,0.09000274660131986
thanh1+哖,thanh1,0.05019116401672363,0.8288365185935211,0.07729843749059229
thanh1+𥶂,thanh1,0.09715989232063293,0.7269662205359037,0.16426759771149674
thanh1+𠶂,thanh1,0.09459004551172256,0.7485957769121786,0.11053996050244781
thanh1+𦛲,thanh1,0.08745328336954117,0.5956668314700109,0.08341955144045145
thanh1+哠,thanh1,0.07731550186872482,0.7428540284911421,0.09437883656891659
thanh1+󱞔,thanh1,0.055819038301706314,0.8110814518026628,0.08549581600400069
thanh1+𠸯,thanh1,0.09384258836507797,0.694714530775413,58.7709812522316
thanh1+𦟑,thanh1,0.08929120004177094,0.7677616980893112,0.09907777910540767
thanh1+󱙥,thanh1,0.08625225722789764,0.5580365502165857,0.07959292256048746
thanh1+𪡴,thanh1,0.07134265452623367,0.7729511843019883,0.10728918267296905
thanh1+𬔽,thanh1,0.0985003113746643,0.5101693257310552,0.08306367474083502
thanh1+󱞙,thanh1,0.058883704245090485,0.7637223489318696,0.08389077415094526
thanh1+󱞾,thanh1,0.09325684607028961,0.7172010161949457,0.14890813718173307
thanh1+𣻢,thanh1,0.07218894362449646,0.7442373049411918,0.11044699163862033
