stem,style,lpips,ssim,histogram_distance
thanh1+𠽇,thanh1,0.07582011818885803,0.7822240737164402,0.09687982154623148
thanh1+哖,thanh1,0.10479239374399185,0.7564300305137794,0.11085629543372866
thanh1+𥶂,thanh1,0.07392928004264832,0.7944725076347908,0.11426264589671865
thanh1+𠶂,thanh1,0.07058894634246826,0.7365944539818302,0.07154843474177693
thanh1+𦛲,thanh1,0.06625211238861084,0.6018664240819709,0.10952522225181129
thanh1+哠,thanh1,0.06945351511240005,0.7572535274068861,0.09449081258782789
thanh1+󱞔,thanh1,0.04641783982515335,0.8506875609318593,0.10267201041358749
thanh1+𠸯,thanh1,0.08179152011871338,0.7297172763700293,90.8987157786017
thanh1+𦟑,thanh1,0.09983240067958832,0.6053905805103951,0.1427458161169168
thanh1+󱙥,thanh1,0.10036398470401764,0.6364385354463422,0.1566745749562518
thanh1+𪡴,thanh1,0.06788331270217896,0.7491847730795356,0.0874278725307636
thanh1+𬔽,thanh1,0.10159286111593246,0.6385221855257636,0.0844768954404379
thanh1+󱞙,thanh1,0.05642571300268173,0.8119994995227943,0.12853878528462015
thanh1+󱞾,thanh1,0.0830840989947319,0.6284171745005562,0.10090009225483293
thanh1+𣻢,thanh1,0.09682448208332062,0.652513531965687,0.11239769000395451
thanh1+󰁐,thanh1,0.08417698740959167,0.7078938431622955,0.10814652503718147
